광역,지역명,구분,사업명,온실가스감축량_합계_톤,예산_합계_백만원
부산,북구,수송,친환경 버스 도입(수소버스),12186.0,0.0
부산,북구,수송,친환경 버스 도입(전기버스),45202.0,0.0
부산,사상구,수송,승용차 요일제 활성화 추진,391.0,0.0
부산,사하구,수송,경유자동차 폐차지원사업,4550.0,112660.0
부산,사하구,수송,승용차 요일제,15462.0,12.0
부산,사하구,수송,전기자동차 보급 (버스),50210.0,0.0
부산,사하구,수송,"전기자동차 보급 (승용, 화물)",105646.0,5329708.0
부산,사하구,수송,쿨루프(시원지붕) 지원사업,0.0,0.0
부산,서구,수송,경유자동차 폐차지원사업,32177.0,0.0
부산,서구,수송,관용차량 교육 관리,210.0,0.0
부산,서구,수송,수소전기차 보급 확대(버스),6186.0,0.0
부산,서구,수송,수소전기차 보급 확대(승용차),17468.0,0.0
부산,서구,수송,승용차 요일제,840.0,10.0
부산,서구,수송,어린이 통학차량 LPG 전환지원 사업,20.0,0.0
부산,서구,수송,운행차 배출가스 관리,300.0,0.0
부산,서구,수송,자동차 탄소중립포인트제,396.0,0.0
부산,서구,수송,자전거도로 네트워크 구축,2.0,0.0
부산,서구,수송,전기이륜차 보급 확대,39419.0,0.0
부산,서구,수송,전기자동차 보급 확대(승용차),29951.0,0.0
부산,서구,수송,전기자동차 보급 확대(전기버스),136717.0,0.0
부산,서구,수송,전기자동차 보급 확대(화물차),47219.0,0.0
부산,서구,수송,전기자전거 구매지원,8.0,42.0
부산,서구,수송,친환경 버스 도입(수소차),4659.0,0.0
부산,서구,수송,친환경 버스 도입(전기버스),17204.0,0.0
부산,서구,수송,친환경 에너지 절감장비,3944.0,0.0
부산,서구,수송,친환경 운전교육,896.0,0.0
부산,수영구,수송,경유자동차 폐차지원사업,83805.0,0.0
부산,수영구,수송,공공자전거 보급,18.0,41.0
부산,수영구,수송,관용차량 교육 관리,30.0,0.0
부산,수영구,수송,소상공인 영업용 전기이륜차 구입비 지원,2211.0,0.0
부산,수영구,수송,수소전기차 보급 확대(버스),10153.0,0.0
부산,수영구,수송,수소전기차 보급 확대(승용차),26621.0,0.0
부산,수영구,수송,승용차 요일제 활성화,2231.0,28.0
부산,수영구,수송,어린이 통학차량 LPG 전환지원 사업,67.0,0.0
부산,수영구,수송,자동차 배출가스 단속,249.0,0.0
부산,수영구,수송,자동차 탄소중립포인트제,898.0,0.0
부산,수영구,수송,전기이륜차 보급 확대,56577.0,0.0
부산,수영구,수송,전기자동차 보급 확대(버스),216949.0,0.0
부산,수영구,수송,전기자동차 보급 확대(승용차),121473.0,0.0
부산,수영구,수송,전기자동차 보급 확대(화물차),92642.0,0.0
부산,수영구,수송,친환경 버스 도입(수소버스),0.0,0.0
부산,수영구,수송,친환경 버스 도입(전기버스),35826.0,0.0
부산,연제구,수송,1일 1만보 걷기,72.0,71.0
부산,연제구,수송,경유자동차 폐차지원사업,104053.0,0.0
부산,연제구,수송,고령자 운전면허증 반납 지원 사업,11.0,2088.0
부산,연제구,수송,"관용차 친환경차(전기, 수소차) 교체",204.0,2160.0
부산,연제구,수송,수소전기차 보급 확대(버스),11972.0,0.0
부산,연제구,수송,수소전기차 보급 확대(승용차),30056.0,0.0
부산,연제구,수송,승용차요일제,2790.0,30.0
부산,연제구,수송,어린이 통학차량 LPG 전환지원 사업,82.0,0.0
부산,연제구,수송,자동차 배출가스 단속,595.0,0.0
부산,연제구,수송,자동차 탄소중립포인트제,1192.0,0.0
부산,연제구,수송,자전거도로 네트워크 구축,39.0,0.0
부산,연제구,수송,전기이륜차 보급 확대,66390.0,0.0
부산,연제구,수송,전기자동차 보급 확대(버스),262506.0,0.0
부산,연제구,수송,전기자동차 보급 확대(승용차),286944.0,0.0
부산,연제구,수송,전기자동차 보급 확대(화물차),115188.0,0.0
부산,연제구,수송,"친환경 버스 도입(전기버스,수소버스)",41921.0,0.0
부산,연제구,수송,친환경 운전문화 확산,225.0,0.0
부산,영도구,수송,관용차량 친환경차 구매,2523.0,2028650.0
부산,영도구,수송,노후경유차 조기폐차 지원사업,0.0,0.0
부산,영도구,수송,승용차요일제 활성화 강화,9065.0,0.0
부산,영도구,수송,자전거 이용 활성화,630.0,63000.0
부산,영도구,수송,전기이륜차 민간 보급사업,2230.0,0.0
부산,영도구,수송,커피박 보도블럭 활용 보행로 정비사업,47600.0,0.0
부산,영도구,수송,탄소중립포인트제(자동차 분야) 활성화,2924.0,0.0
부산,중구,수송,경유차 폐차 지원 사업,53792.0,0.0
부산,중구,수송,공공기관 전기·수소차 구매 확대,20.0,42.0
부산,중구,수송,도시철도망 구축,11265.0,0.0
부산,중구,수송,수소전기차 보급 확대(승용차),11870.0,0.0
부산,중구,수송,승용차 요일제 활성화 추진,30690.0,479.0
부산,중구,수송,어린이 통학차 LPF 전환 지원 사업,0.0,0.0
부산,중구,수송,전기 이륜차(오토바이) 보급,360.0,30.0
부산,중구,수송,전기자동차 보급 확대(승용차),41808.0,0.0
부산,중구,수송,전기자동차 보급 확대(화물차),54844.0,0.0
부산,중구,수송,탄소중립 포인트제(자동차 분야) 추진,143.0,0.0
부산,해운대구,수송,경유차 조기폐차,7434.0,1953.0
부산,해운대구,수송,공공기관 수소차 구매확대,57.0,8100.0
부산,해운대구,수송,공공기관 전기차 구매확대(승용차),139.0,5347.0
부산,해운대구,수송,녹색건축물 설계기준 강화(에너지효율등급제 확산),23100.0,0.0
부산,해운대구,수송,민간 수소차 보급확대,48.0,40.0
부산,해운대구,수송,"민간 전기차 보급확대(승용차, 화물차)",2125.0,1348.0
부산,해운대구,수송,어린이 통학차 LPG 전환지원 사업,1.0,40.0
부산,해운대구,수송,전기이륜차 보급확대,1312.0,96.0
부산,해운대구,수송,탄소포인트제도(자동차) 시행,12251.0,240.0
서울,강남구,수송,거주자 우선 주차제 친환경차 배점 상향,0.0,0.0
서울,강남구,수송,걷고 싶은 거리 조성(보행자 중심 도로조성),0.0,41472.0
서울,강남구,수송,공공기관차량 무공해차량 전환(전기승용 보급),23.0,195.0
서울,강남구,수송,공공기관차량 무공해차량 전환(전기승합 보급),26.0,395.0
서울,강남구,수송,공공기관차량 무공해차량 전환(전기화물 보급),144.0,1005.0
서울,강남구,수송,내연기관 차량 단계적 퇴출,17310.0,0.0
서울,강남구,수송,내연기관 청소차 전기차 전환(전기도로청소차량 보급),23.0,2800.0
서울,강남구,수송,내연기관 청소차 전기차 전환(전기수집운반차량 보급),193.0,4500.0
서울,강남구,수송,녹색교통지역의 온실가스 배출 제로화(5등급 통행 감축률),87125.0,0.0
서울,강남구,수송,도시철도 연장,13135.0,62.0
서울,강남구,수송,에코마일리지 참여 자동차 대수,45973.0,0.0
서울,강남구,수송,영동대로 전용차로 연장,460.0,10124.0
서울,강남구,수송,올림픽대로 전용차로 연장,35.0,101.0
서울,강남구,수송,자전거 교실 운영,0.0,900.0
서울,강남구,수송,자전거 무상수리 센터 운영,0.0,3500.0
서울,강남구,수송,자전거 보관소 및 거치대 설치,0.0,200.0
서울,강남구,수송,자전거도로 정비,189.0,1679.0
서울,강남구,수송,전기이륜차 보급,4096.0,17514.0
서울,강남구,수송,전기이륜차 보급(전기이륜차 배터리 교환소 설치),0.0,500.0
서울,강남구,수송,전기차 보급 및 충전시설 확대(급속 충전기 보급),0.0,64500.0
서울,강남구,수송,전기차 보급 및 충전시설 확대(완속 충전기 보급),0.0,21853.0
서울,강남구,수송,전기차 보급 및 충전시설 확대(전기승용 보급),33950.0,274750.0
서울,강남구,수송,전기특수 보급공공기관차량 무공해차량 전환(전기특수 보급),11.0,75.0
서울,강남구,수송,친환경 마을버스 의무 도입(전기마을버스 보급(CNG→전기),2996.0,0.0
서울,강남구,수송,친환경 마을버스 의무 도입(전기마을버스 보급(경유→전기),88.0,0.0
서울,강남구,수송,친환경 택시 전환 추진(전기택시 보급),13266.0,6625.0
서울,강남구,수송,친환경 화물차 전환 추진(전기화물 보급),3127.0,24479.0
서울,강남구,수송,하이브리드차 증대,21658.0,0.0
서울,강동구,수송,공공부문 친환경 차량 우선 교체,1518.0,3000.0
서울,강동구,수송,노후경유차 조기폐차 지원,15316.0,0.0
서울,강동구,수송,대중교통 노선 확충,0.0,0.0
서울,강동구,수송,보행자우선도로 조성,46849.0,2000.0
서울,강동구,수송,수소차 보급 확대,78454.0,183736.0
서울,강동구,수송,승용차 마일리지,5931.0,10.0
서울,강동구,수송,자동차 공회전 제한 및 배출가스 단속,206850.0,124.0
서울,강동구,수송,자전거 안전교육 운영,0.0,0.0
서울,강동구,수송,자전거 이용 인프라 정비,2340.0,575.0
서울,강동구,수송,자전거수리센터 운영,0.0,2245.0
서울,강동구,수송,전기차 보급 촉진,280708.0,205726.0
서울,강동구,수송,전기차 충전 인프라 구축,0.0,0.0
서울,강동구,수송,지하철 노선 연장,121552.0,3301593.0
서울,강북구,수송,경유자동차 저공해화(LPG 엔진교체)[교체대수],13.0,0.0
서울,강북구,수송,경유자동차 전기차 전환 지원[교체대수(경유→전기)],3400.0,0.0
서울,강북구,수송,공공자전거 이용[이용횟수],3178.0,0.0
서울,강북구,수송,수소차 보급(버스)[보급대수],3457.0,0.0
서울,강북구,수송,수소차 보급(승용차)[보급대수],2294.0,0.0
서울,강북구,수송,자동차 마일리지(탄소중립포인트),6435.0,30.0
서울,강북구,수송,전기 버스[보급대수(CNG→전기)],174873.0,0.0
서울,강북구,수송,전기 이륜차(오토바이) 보급,28375.0,0.0
서울,강북구,수송,전기 택시 보급,115565.0,0.0
서울,강북구,수송,전기차 보급(승용차)[보급대수],74361.0,0.0
서울,강북구,수송,전기차 보급(화물차)[보급대수],14794.0,0.0
서울,강북구,수송,철도교통망 확충,43146.0,0.0
서울,강북구,수송,하이브리드차 보급(승용차),27688.0,0.0
서울,강서구,수송,(광역) 내연기관 차량 단계적 퇴출,0.0,13694.0
서울,강서구,수송,(정부) 서부광역철도 (대장-홍대선) 조기 착공,35508.0,14250.0
서울,강서구,수송,보행자중심 도로조성 사업,0.0,15666.0
서울,강서구,수송,수소 버스 보급,3640.0,0.0
서울,강서구,수송,수소 승용차 보급,987.0,0.0
서울,강서구,수송,수소 화물차 보급,530.0,0.0
서울,강서구,수송,에코마일리지 제도(승용차) 운영,4750.0,10.0
서울,강서구,수송,자동차 공회전 단속 및 관리,10.0,50.0
서울,강서구,수송,자전거 도로 인프라 구축,0.0,0.0
서울,강서구,수송,전기 버스 보급,39430.0,0.0
서울,강서구,수송,전기 택시 보급,51016.0,0.0
서울,강서구,수송,전기승용차 보급,24250.0,0.0
서울,강서구,수송,전기화물차 보급,12930.0,0.0
서울,강서구,수송,친환경차 인프라 확대 설치(전기충전소),0.0,0.0
서울,강서구,수송,하이브리드 차량 보급,5260.0,0.0
서울,관악구,수송,경유청소차 저공해차 전환,30.0,0.0
서울,관악구,수송,공공기관 무공해차량 도입 추진(수소차(승용)),18.0,0.0
서울,관악구,수송,공공기관 무공해차량 도입 추진(전기차(승용)),2.0,0.0
서울,관악구,수송,관악구 내연기관 차량 단계적 퇴출에 따른 감축량,7910.0,0.0
서울,관악구,수송,도시철도 중심의 대중교통 환경 인프라 구축(경전철),10106.0,0.0
서울,관악구,수송,도시철도 중심의 대중교통 환경 인프라 구축(광역전철),1420.0,0.0
서울,관악구,수송,수소차(버스) 보급 확대,1820.0,0.0
서울,관악구,수송,수소차(승용) 보급 확대,38.0,0.0
서울,관악구,수송,승용차 요일제 및 마일리지(마일리지),18686.0,0.0
서울,관악구,수송,승용차 요일제 및 마일리지(승용차 요일제),294.0,0.0
서울,관악구,수송,어린이 전기통학버스 보급,229.0,0.0
서울,관악구,수송,자전거 이용 활성화 추진(자전거 대여),2370.0,0.0
서울,관악구,수송,자전거 이용 활성화 추진(자전거 도로 연장),91.0,0.0
서울,관악구,수송,전동킥보드 이용 활성화,60.0,0.0
서울,관악구,수송,친환경 운전 문화 확산(버스 단속),2485.0,0.0
서울,관악구,수송,친환경 운전 문화 확산(승용차 단속),7800.0,0.0
서울,관악구,수송,친환경차(전기버스) 보급 확대,9071.0,0.0
서울,관악구,수송,친환경차(전기승용차) 보급 촉진,2083.0,0.0
서울,관악구,수송,친환경차(전기이륜차) 보급 촉진,712.0,0.0
서울,관악구,수송,친환경차(전기자전거) 보급 촉진,82.0,0.0
서울,관악구,수송,친환경차(전기화물차) 보급 확대,2286.0,0.0
서울,관악구,수송,친환경차(택시) 보급 확대,8545.0,0.0
서울,광진구,수송,공공기관 온실가스 목표관리제 강화(차량),184.0,0.0
서울,광진구,수송,내연기관 차량 단계적 퇴출,6433.0,0.0
서울,광진구,수송,녹색교통지역의 온실가스 배출 제로화,7380.0,0.0
서울,광진구,수송,수소버스 도입,6005.0,0.0
서울,광진구,수송,수소차 보급 활성화,101.0,0.0
서울,광진구,수송,승용차 마일리지 홍보 및 확대,34400.0,0.0
서울,광진구,수송,자전거 이용 활성화(자전거 이용자 수),10189.0,0.0
서울,광진구,수송,자전거 이용 활성화(자전거도로 연장 및 보수),87.0,0.0
서울,광진구,수송,전기버스 도입,8077.0,0.0
서울,광진구,수송,전기이륜차 보급,4949.0,0.0
서울,광진구,수송,전기차 보급 활성화,19885.0,0.0
서울,광진구,수송,철도 교통망 확충,6464.0,0.0
서울,광진구,수송,친환경 택시 전환,45632.0,0.0
서울,구로구,수송,공공기관 무공해차량 의무 도입(전기차 승용차),559.0,2288.0
서울,구로구,수송,공공기관 무공해차량 의무 도입(전기차 화물차),698.0,2400.0
서울,구로구,수송,교통수요관리프로그램 운영,0.0,1290.0
서울,구로구,수송,내연기관 단계적 퇴출,92980.0,0.0
서울,구로구,수송,대중교통 친환경차 보급(전기버스),27955.0,0.0
서울,구로구,수송,대중교통 친환경차 보급(전기차 택시),224910.0,2036.0
서울,구로구,수송,민간 친환경차 보급 촉진(수소차 승용차),11575.0,32895.0
서울,구로구,수송,민간 친환경차 보급 촉진(전기차 승용차),363740.0,215950.0
서울,구로구,수송,민간 친환경차 보급 촉진(전기차 화물차),76007.0,38745.0
서울,구로구,수송,승용차 마일리지 확대,68827.0,175.0
서울,구로구,수송,자전거 이용 활성화,420.0,785.0
서울,구로구,수송,자전거전용도로 구축,2611.0,7120.0
서울,구로구,수송,"철도구축(신안산선,GTX-B)",12906.0,0.0
서울,구로구,수송,청소차량 전기·수소차 전환 추진,221.0,13680.0
서울,구로구,수송,친환경차 인프라 확대 설치,0.0,980.0
서울,금천구,수송,공공기관 친환경차 보급 확대,616.0,1400.0
서울,금천구,수송,기업체 교통수요 관리,0.0,392.0
서울,금천구,수송,내연기관 차량 단계적 퇴출(등록 및 운행 금지),171791.0,0.0
서울,금천구,수송,수소차 보급 확대,2563.0,0.0
서울,금천구,수송,수소차 충전소 인프라 구축,0.0,0.0
서울,금천구,수송,승용차 마일리지 운영,21337.0,0.0
서울,금천구,수송,자전거 이용 활성화,3152.0,0.0
서울,금천구,수송,전기차 보급 확대(버스),85525.0,0.0
서울,금천구,수송,전기차 보급 확대(어린이통학버스),1498.0,0.0
서울,금천구,수송,전기차 보급 확대(일반),112270.0,0.0
서울,금천구,수송,전기차 보급 확대(택시),199506.0,0.0
서울,금천구,수송,전기차 보급 확대(화물),25645.0,0.0
서울,금천구,수송,전기차 충전소 인프라 구축,0.0,0.0
서울,금천구,수송,철도교통망 확보,75087.0,0.0
서울,금천구,수송,하이브리드차 보급 확대,73229.0,0.0
서울,노원구,수송,경유청소차 저공해차 전환,105.0,10750.0
서울,노원구,수송,공공기관 무공해차량 의무 도입(전기),60.0,4880.0
서울,노원구,수송,공공자전거 확대,8761.0,25650.0
서울,노원구,수송,기후동행카드 및 K-패스,0.0,0.0
서울,노원구,수송,내연기관 차량 단계적 퇴출(등록 및 운행 금지),10246.0,2192.0
서울,노원구,수송,승용차 마일리지 제도,31143.0,20.0
서울,노원구,수송,어린이 전기통학버스 보급,3393.0,5703.0
서울,노원구,수송,자전거 10분도시 조성(자전거도로 및 출퇴근),13741.0,13200.0
서울,노원구,수송,자전거 센터 건립,1050.0,0.0
서울,노원구,수송,자전거 수리 바우처 지급,0.0,875.0
서울,노원구,수송,전기 이륜차 보급,4442.0,10246.0
서울,노원구,수송,전기 화물차 전환 추진,3018.0,23868.0
서울,노원구,수송,전기차 보급,10763.0,78631.0
서울,노원구,수송,전기차 주차 전용구역,0.0,0.0
서울,노원구,수송,전기차 충전기 보급 확대,0.0,6998.0
서울,노원구,수송,중앙 버스전용차로 확충,230.0,4900.0
서울,노원구,수송,차없는 거리,0.0,1590.0
서울,노원구,수송,철도 교통망 확충(동북선 개통),9765.0,194385.0
서울,노원구,수송,친환경버스 의무 도입(마을버스 포함),21017.0,102336.0
서울,노원구,수송,하이브리드차 보급,6061.0,0.0
서울,도봉구,수송,내연기관 차량 등록 및 운행금지,40696.0,0.0
서울,도봉구,수송,수소 승용차 보급,1282.0,20150.0
서울,도봉구,수송,자전거 이용 활성화,310.0,340.0
서울,도봉구,수송,전기 버스 보급,5639.0,4100.0
서울,도봉구,수송,전기 승용차 보급,15064.0,29600.0
서울,도봉구,수송,전기 이륜차 보급,3576.0,3442.0
서울,도봉구,수송,전기 택시 보급,232062.0,20000.0
서울,도봉구,수송,전기 화물차 보급,10226.0,13800.0
서울,도봉구,수송,철도교통망 확보(우),68872.0,282900.0
서울,도봉구,수송,청소차량 전기·수소차 보급,226.0,3876.0
서울,도봉구,수송,하이브리드 차량 보급,29355.0,0.0
서울,동대문구,수송,공공기관 무공해차량 의무도입,40.0,190.0
서울,동대문구,수송,공공자전거(따릉이) 이용 활성화,5245.0,0.0
서울,동대문구,수송,대중교통 이용 활성화,148101.0,0.0
서울,동대문구,수송,대중교통(택시) 친환경 전환 실적관리,40114.0,0.0
서울,동대문구,수송,에코마일리지 제도(자동차) 운영,4562.0,0.0
서울,동대문구,수송,자전거 이용시설 설치 및 유지관리,24.0,840.0
서울,동대문구,수송,전기수소차(승용) 보급 확대,1288.0,45306.0
서울,동대문구,수송,전기이륜차 보급 확대,666.0,258.0
서울,동대문구,수송,전기충전소 인프라 확충,0.0,15570.0
서울,동대문구,수송,정비구역 내 전기차 전용주차 구역 확대,0.0,0.0
서울,동대문구,수송,철도 중심 교통 체계 구축,26981.0,67672.0
서울,동대문구,수송,친환경차(전기차-승용) 보급 확대,52575.0,466120.0
서울,동대문구,수송,친환경차(전기차-화물) 보급 확대,2263.0,1250.0
서울,동대문구,수송,친환경차(하이브리드-승용) 보급 확대,13583.0,0.0
서울,동작구,수송,거주자 우선주차제 친환경차 우대,0.0,0.0
서울,동작구,수송,경유청소차 저공해차 전환 (도로청소차),29.0,3566.0
서울,동작구,수송,경유청소차 저공해차 전환 (수집운반차),29.0,700.0
서울,동작구,수송,공공기관 무공해차량 의무 도입 (전기승용차),43.0,372.0
서울,동작구,수송,공공기관 무공해차량 의무 도입 (전기화물차),163.0,1125.0
서울,동작구,수송,기업체 교통수요관리 강화,0.0,0.0
서울,동작구,수송,내연기관 차량 단계적 퇴출,7173.0,497.0
서울,동작구,수송,대중교통 노선 확대,576.0,0.0
서울,동작구,수송,수소전기차 보급 확대,31.0,1040.0
서울,동작구,수송,어린이 전기통학버스 보급,60.0,1500.0
서울,동작구,수송,에코마일리지(승용차) 운영,3738.0,39.0
서울,동작구,수송,"자전거도로 및 자전거이용시설 점검·정비로
 
 이용 활성화 (공공자전거 대여)",8366.0,25102.0
서울,동작구,수송,"자전거도로 및 자전거이용시설 점검·정비로
 
 이용 활성화 (무상수리센터 운영)",0.0,114.0
서울,동작구,수송,"자전거도로 및 자전거이용시설 점검·정비로
 
 이용 활성화 (자전거 교실 운영)",0.0,0.0
서울,동작구,수송,"자전거도로 및 자전거이용시설 점검·정비로
 
 이용 활성화 (자전거도로 연장)",152.0,1340.0
서울,동작구,수송,전기이륜차 보급 확대,463.0,1917.0
서울,동작구,수송,전기차 보급 확대,17364.0,140514.0
서울,동작구,수송,전기택시 전환 추진,14857.0,7420.0
서울,동작구,수송,철도 교통망 확충,2414.0,11.0
서울,동작구,수송,충전소 인프라 확대 (전기이륜차 배터리 교환소),0.0,50.0
서울,동작구,수송,충전소 인프라 확대 (전기차 급속 충전기),0.0,3000.0
서울,동작구,수송,충전소 인프라 확대 (전기차 완속 충전기),0.0,1000.0
서울,동작구,수송,친환경 도로포장,122.0,0.0
서울,동작구,수송,친환경버스 의무 도입 (CNG→전기),1339.0,3400.0
서울,동작구,수송,친환경버스 의무 도입 (경유→전기),2675.0,6100.0
서울,동작구,수송,친환경화물차 전환 추진,8232.0,68757.0
서울,동작구,수송,하이브리드차 보급 확대,17108.0,0.0
서울,마포구,수송,내연기관 저탄소화 (노후 경유차 조기폐차),22858.0,0.0
서울,마포구,수송,내연기관 저탄소화 (자동차 배출가스 및 공회전 단속),1029.0,0.0
서울,마포구,수송,대중교통활성화 및 교통수요관리 (공공자전거 이용 활성화),4543.0,0.0
서울,마포구,수송,대중교통활성화 및 교통수요관리 (교통수요관리를 위한 교통량 감축),0.0,665.0
서울,마포구,수송,대중교통활성화 및 교통수요관리 (대장홍대선 건설사업 지원),28052.0,0.0
서울,마포구,수송,대중교통활성화 및 교통수요관리 (승용차 마일리지 확대),13891.0,20.0
서울,마포구,수송,대중교통활성화 및 교통수요관리 (자전거 인프라 시설 구축),2289.0,0.0
서울,마포구,수송,친환경 차량 보급 및 인프라 확대 (공공기관 친환경 차량 전환 및 신규 구매),592.0,0.0
서울,마포구,수송,친환경 차량 보급 및 인프라 확대 (수소 충전소 설치),0.0,0.0
서울,마포구,수송,친환경 차량 보급 및 인프라 확대 (수소차 보급 확대),2248.0,0.0
서울,마포구,수송,친환경 차량 보급 및 인프라 확대 (전기 택시 보급 확대),104462.0,0.0
서울,마포구,수송,친환경 차량 보급 및 인프라 확대 (전기이륜차 보급 확대),15034.0,0.0
서울,마포구,수송,친환경 차량 보급 및 인프라 확대 (전기자동차 (승용) 보급 확대),42883.0,0.0
서울,마포구,수송,친환경 차량 보급 및 인프라 확대 (전기자동차 (화물) 보급 확대),16282.0,0.0
서울,마포구,수송,친환경 차량 보급 및 인프라 확대 (전기자동차(버스) 보급 확대),61597.0,0.0
서울,마포구,수송,친환경 차량 보급 및 인프라 확대 (전기차 충전기 설치),0.0,0.0
서울,마포구,수송,친환경 차량 보급 및 인프라 확대 (하이브리드 차량 보급 확대),48063.0,0.0
서울,서대문구,수송,관용차량 친환경승용차 의무 도입 추진,686.0,1250.0
서울,서대문구,수송,교통수요정책 '그린 레시피' 시행,0.0,40.0
서울,서대문구,수송,노후 청소차량 친환경차 교체 추진,381.0,1467.0
서울,서대문구,수송,버스정보안내 단말기 (BIT) 확대 설치,0.0,540.0
서울,서대문구,수송,수소전기자동차 민간보급 확산,2236.0,0.0
서울,서대문구,수송,에코마일리지 (승용차) 참여 활성화,2079.0,5.0
서울,서대문구,수송,자전거 이용 활성화,3392.0,0.0
서울,서대문구,수송,전기버스 민간보급 확산,87021.0,0.0
서울,서대문구,수송,전기이륜차 민간보급 확산,10648.0,0.0
서울,서대문구,수송,전기자동차 민간보급 확산,54520.0,0.0
서울,서대문구,수송,전기택시 민간보급 확산,68701.0,0.0
서울,서대문구,수송,친환경차량 (전기화물차) 민간 보급 확산,15075.0,0.0
서울,서대문구,수송,하이브리드 차량 민간보급 확산,37188.0,0.0
서울,서초구,수송,경유청소차 저공해차 전환,535.0,9000.0
서울,서초구,수송,공공기관 저탄소차량 보급 확대,282.0,3080.0
서울,서초구,수송,기업체 교통수요 관리,0.0,30.0
서울,서초구,수송,보행자 중심 도로조성 사업,0.0,18426.0
서울,서초구,수송,승용차 마일리지 운영,5737.0,0.0
서울,서초구,수송,안전하고 효율적인 공용차량 관리,154.0,0.0
서울,서초구,수송,자동차 공회전 단속 및 관리,2492.0,187.0
서울,서초구,수송,자전거 이용 친화도시 조성,3900.0,5020.0
서울,서초구,수송,저탄소차량 보급 확대 (전기차),351728.0,0.0
서울,서초구,수송,저탄소차량 인프라 확대,0.0,240.0
서울,성동구,수송,경유 도로 청소차 저공해차 전환,247.0,2696.0
서울,성동구,수송,경유 수집·운반차 저공해차 전환,418.0,1524.0
서울,성동구,수송,공공 자전거 대여 활성화,3614.0,7540.0
서울,성동구,수송,공용차량 친환경화 - 수소차,41.0,2730.0
서울,성동구,수송,공용차량 친환경화 - 전기차,368.0,1399.0
서울,성동구,수송,대중교통 이용 확대,23804.0,0.0
서울,성동구,수송,성공버스 운행,18.0,4165.0
서울,성동구,수송,수소 버스 보급 확대,14192.0,13410.0
서울,성동구,수송,수소 승용차 보급 확대,1285.0,2972.0
서울,성동구,수송,승용차 요일제 추진,308.0,0.0
서울,성동구,수송,에코마일리지(승용차) 운영,2966.0,30.0
서울,성동구,수송,전기 승용차 보급 확대,53231.0,45602.0
서울,성동구,수송,전기 이륜차 보급 확대,20752.0,19781.0
서울,성동구,수송,전기 택시 보급 확대,3869.0,7588.0
서울,성동구,수송,전기 화물차 보급 확대,15788.0,14820.0
서울,성동구,수송,철도 교통망 확충,62508.0,314643.0
서울,성동구,수송,하이브리드 차량 보급 확대,55734.0,0.0
서울,성북구,수송,공공기관 친환경차 보급 확대,630.0,760.0
서울,성북구,수송,교통량 감축 프로그램 시행,0.0,0.0
서울,성북구,수송,도로열선 확대,31490.0,16800.0
서울,성북구,수송,에코마일리지(승용차) 참여 활성화,2370.0,0.0
서울,성북구,수송,자전거 도로 인프라 구축,1980.0,0.0
서울,성북구,수송,자전거 이용 활성화,499.0,2570.0
서울,성북구,수송,전기차 충전소 인프라 구축,0.0,291.0
서울,성북구,수송,철도교통망 확보,71016.0,0.0
서울,성북구,수송,친환경차량(수소승용차)보급 확대,4709.0,0.0
서울,성북구,수송,친환경차량(전기버스)보급 확대,103501.0,0.0
서울,성북구,수송,친환경차량(전기승용차)보급 확대,156284.0,0.0
서울,성북구,수송,친환경차량(전기이륜)보급 확대,11240.0,0.0
서울,성북구,수송,친환경차량(전기택시)보급 확대,72001852.0,0.0
서울,성북구,수송,친환경차량(전기화물)보급 확대,10666.0,0.0
서울,성북구,수송,친환경차량(하이브리드)보급 확대,73896.0,0.0
서울,송파구,수송,LED 가로등 교체,4761.0,7272.0
서울,송파구,수송,LED 가로등 신설,920.0,3528.0
서울,송파구,수송,공공자전거 '따릉이' 운영,9086.0,0.0
서울,송파구,수송,관용차 친환경차 교체,75.0,0.0
서울,송파구,수송,노후 경유차 조기 폐차,76262.0,7116.0
서울,송파구,수송,송파대로·석촌호수로 도로공간 재편,0.0,0.0
서울,송파구,수송,수소차 보급 확대,2511.0,0.0
서울,송파구,수송,승용차 마일리지 운영,58130.0,6.0
서울,송파구,수송,자동차 배출가스 및 공회전 단속,4900.0,95568.0
서울,송파구,수송,자전거도로 재정비,5306.0,1958.0
서울,송파구,수송,전기 버스 보급 확대,94280.0,0.0
서울,송파구,수송,전기 택시 보급 확대,176512.0,0.0
서울,송파구,수송,전기승용차 보급 확대,86767.0,0.0
서울,송파구,수송,전기이륜차 보급 확대,14196.0,0.0
서울,송파구,수송,전기화물차 보급 확대,32208.0,0.0
서울,송파구,수송,철도 교통망 구축,24734.0,0.0
서울,송파구,수송,트램 노선 구축,637.0,0.0
서울,송파구,수송,하이브리드 차량 보급 확대,92701.0,0.0
서울,양천구,수송,대형 청소차량 수소차 보급,503.0,0.0
서울,양천구,수송,수소 버스 보급,8371.0,0.0
서울,양천구,수송,수소 승용차 보급,1918.0,0.0
서울,양천구,수송,에코마일리지(승용차) 추진,67594.0,14.0
서울,양천구,수송,자전거 이용 활성화,455.0,0.0
서울,양천구,수송,전기 버스 보급,110434.0,0.0
서울,양천구,수송,전기 승용차 보급,76429.0,0.0
서울,양천구,수송,전기 이륜차 보급,15916.0,0.0
서울,양천구,수송,전기 택시 보급,57542.0,0.0
서울,양천구,수송,전기 화물차 보급,26825.0,0.0
